Java 8 found at /usr/lib/jvm/java-8-openjdk/jre/bin/java
BBC started
07:11:44.654 [main] INFO de.learnlib.util.Experiment - Starting round 1
07:11:44.661 [main] INFO de.learnlib.util.Experiment - Learning
07:11:57.865 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.008 [Thread-74] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 74.47772815933237
07:35:41.009 [main] INFO de.learnlib.util.Experiment - ab ab aa ba ab ab bb ab aa aa ab bb ba ba ab
07:35:41.009 [main] INFO de.learnlib.util.Experiment - Starting round 76
07:35:41.009 [main] INFO de.learnlib.util.Experiment - Learning
07:35:48.904 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:35:49.579 [Thread-75] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:35:51.510 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.511 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [Thread-75] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.469959434123666
07:35:51.512 [main] INFO de.learnlib.util.Experiment - aa bb ab ba ab aa bb ba ab ba aa bb ba ba aa
07:35:51.512 [main] INFO de.learnlib.util.Experiment - Starting round 77
07:35:51.512 [main] INFO de.learnlib.util.Experiment - Learning
07:35:56.539 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
07:35:57.368 [Thread-76] DEBUG org.group_mmm.SimulinkGenerationalGeneticAlgorithm - previous population is reused
07:36:05.623 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.623 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.623 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.623 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.623 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.623 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
07:36:05.624 [Thread-76] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.57851143805779
